0 1 2
32 42 7666
68 18 7667
29 68 7667
51 31 7667
77 93 7667
77 34 7667
36 11 7668
72 87 7668
35 36 7668
76 0 7669
15 84 7669
46 37 7669
55 19 7669
77 0 7669
61 62 7669
61 67 7669
80 30 7669
84 12 7669
4 58 7670
4 14 7670
77 92 7670
39 1 7670
30 65 7670
21 33 7671
10 85 7671
59 54 7671
48 51 7671
37 25 7671
32 88 7671
10 40 7672
54 73 7672
16 17 7672
29 15 7672
51 17 7672
6 55 7672
80 43 7672
84 71 7672
10 0 7673
33 71 7673
15 60 7673
4 57 7673
40 65 7673
35 29 7673
35 47 7673
73 21 7673
82 29 7674
24 32 7674
90 19 7674
10 55 7674
34 10 7674
12 66 7674
14 71 7674
34 16 7675
15 70 7675
13 18 7675
51 6 7675
9 2 7675
52 80 7676
12 28 7676
57 3 7676
30 57 7676
32 76 7676
89 36 7677
52 13 7677
44 36 7677
14 66 7677
46 53 7677
72 87 7677
37 1 7677
37 84 7677
36 92 7678
0 81 7678
12 91 7678
48 1 7678
73 86 7678
30 16 7678
32 89 7678
32 29 7678
92 58 7679
16 12 7679
77 31 7679
35 15 7679
30 26 7679
65 35 7680
75 87 7680
12 77 7681
19 10 7681
80 66 7681
30 94 7681
30 77 7681
14 24 7682
27 46 7682
87 0 7682
34 16 7683
25 78 7683
54 61 7683
13 43 7683
92 67 7684
25 34 7684
87 36 7684
4 88 7684
0 62 7685
92 96 7685
34 53 7685
59 98 7685
27 59 7685
72 25 7685
57 86 7685
57 26 7685
57 30 7685
11 79 7685
59 49 7686
11 30 7686
2 83 7687
14 4 7687
87 27 7687
75 3 7687
1 6 7687
8 57 7688
10 19 7688
52 48 7688
66 42 7688
17 81 7688
9 75 7688
73 53 7688
66 6 7689
33 51 7689
55 60 7689
9 69 7689
25 99 7690
87 26 7690
57 62 7690
54 84 7690
40 64 7690
43 96 7691
19 57 7691
4 48 7691
17 92 7691
1 85 7691
11 81 7691
61 10 7691
73 4 7691
63 6 7691
32 15 7691
28 41 7692
87 23 7692
4 21 7692
84 97 7692
32 43 7692
56 58 7693
72 97 7693
72 16 7693
51 45 7693
49 10 7693
0 31 7694
16 84 7694
32 86 7694
90 7 7695
14 88 7695
57 56 7695
4 65 7695
1 40 7695
22 21 7695
73 78 7695
34 63 7696
51 56 7696
55 11 7696
77 42 7696
49 14 7696
32 26 7696
38 77 7697
8 27 7697
34 24 7697
66 44 7697
43 40 7697
13 85 7697
4 0 7697
4 46 7697
26 33 7698
84 18 7698
0 63 7699
92 7 7699
12 68 7699
12 52 7699
59 68 7699
51 6 7699
47 28 7699
47 75 7699
71 75 7700
0 21 7700
12 33 7700
65 46 7700
85 20 7700
29 73 7700
35 19 7700
42 48 7700
68 11 7701
34 4 7701
22 31 7701
36 67 7702
25 44 7702
73 52 7702
63 56 7702
0 99 7703
25 32 7703
57 4 7703
4 37 7703
51 21 7703
40 99 7703
84 54 7703
47 95 7703
42 58 7703
71 5 7704
8 95 7704
34 30 7704
65 90 7704
2 24 7704
33 88 7704
87 97 7704
87 94 7704
60 6 7704
54 58 7704
16 24 7704
20 51 7704
22 71 7704
22 77 7704
95 94 7705
72 49 7705
63 29 7705
10 23 7706
66 55 7706
43 41 7706
25 3 7706
19 0 7706
29 84 7706
35 55 7706
22 89 7706
61 31 7706
80 41 7706
84 85 7706
12 77 7707
25 60 7707
57 3 7707
95 83 7708
52 58 7708
56 22 7708
16 26 7708
29 83 7708
29 20 7708
82 66 7709
21 66 7709
43 36 7709
65 75 7709
25 52 7709
46 76 7709
60 16 7709
4 7 7709
40 31 7709
17 48 7709
39 17 7709
84 10 7709
15 3 7710
37 3 7710
73 49 7710
36 97 7711
14 88 7711
57 64 7711
37 39 7711
51 84 7711
83 79 7711
43 25 7712
12 7 7712
2 76 7712
33 83 7712
25 12 7712
9 67 7712
61 19 7712
36 28 7713
36 25 7713
8 26 7713
8 33 7713
5 45 7713
40 9 7713
35 58 7713
19 52 7714
61 0 7714
86 15 7715
44 93 7715
56 8 7715
48 32 7715
75 93 7715
1 8 7715
46 12 7716
48 98 7716
40 98 7716
17 50 7716
9 62 7716
6 38 7716
60 28 7717
83 90 7717
63 96 7717
47 33 7717
38 89 7718
59 0 7718
33 93 7718
15 73 7718
3 16 7719
34 96 7719
52 94 7719
57 72 7719
37 58 7719
13 99 7719
16 77 7719
73 42 7719
30 42 7719
68 14 7720
36 33 7720
8 75 7720
0 57 7720
34 23 7720
65 68 7720
13 77 7720
16 45 7720
51 59 7720
9 76 7720
1 45 7720
63 30 7720
63 42 7720
46 65 7721
80 95 7721
15 82 7722
8 23 7723
65 68 7723
87 0 7723
60 33 7723
9 67 7723
63 10 7723
84 72 7723
66 67 7724
13 56 7724
29 22 7724
77 81 7724
40 76 7724
1 72 7724
30 22 7724
91 80 7725
38 67 7725
44 39 7725
57 51 7725
16 9 7725
40 25 7725
39 66 7725
61 48 7725
13 6 7726
49 15 7726
37 47 7727
17 29 7727
47 71 7727
42 65 7727
29 72 7728
1 94 7728
61 30 7728
47 61 7728
58 4 7729
36 60 7729
36 13 7729
33 50 7729
46 66 7729
5 67 7729
75 56 7729
10 25 7730
87 77 7730
48 1 7730
60 27 7730
13 95 7730
11 43 7730
61 10 7730
47 18 7730
8 69 7731
92 66 7731
66 70 7731
5 67 7731
87 97 7731
22 45 7731
22 21 7731
73 32 7731
49 98 7731
42 35 7731
98 77 7732
25 58 7732
15 14 7732
29 22 7732
0 68 7733
10 23 7733
27 63 7733
4 19 7733
9 1 7733
73 61 7733
73 49 7733
47 79 7733
2 16 7734
1 89 7734
49 27 7734
33 10 7735
54 78 7735
13 20 7735
29 39 7735
8 16 7736
43 97 7736
46 61 7736
72 17 7736
55 19 7736
20 83 7736
36 43 7737
66 43 7737
65 21 7737
13 70 7737
55 86 7737
17 87 7737
22 39 7737
80 53 7737
38 95 7738
43 72 7738
27 1 7738
73 23 7738
84 19 7738
30 37 7738
50 54 7739
65 68 7739
2 68 7739
33 42 7739
4 76 7739
34 96 7740
56 29 7740
27 78 7740
87 34 7740
57 2 7740
37 36 7740
9 22 7740
47 12 7740
59 67 7741
14 7 7741
15 51 7741
48 90 7741
60 20 7741
54 49 7741
13 66 7741
17 65 7741
22 41 7741
43 0 7742
12 23 7742
44 55 7742
44 17 7742
32 96 7742
36 15 7743
8 35 7743
34 32 7743
52 37 7743
43 33 7743
59 47 7743
2 39 7743
56 85 7743
37 87 7743
16 1 7743
51 70 7743
55 73 7743
40 43 7743
9 45 7743
11 18 7743
73 99 7743
63 1 7743
82 33 7744
95 87 7744
65 47 7744
44 61 7744
87 34 7744
16 66 7744
59 66 7745
2 68 7745
2 77 7745
39 49 7745
6 82 7745
43 92 7746
19 72 7746
15 7 7746
37 49 7746
0 55 7747
12 89 7747
60 68 7747
13 0 7747
61 35 7747
36 93 7748
0 74 7748
54 38 7748
13 97 7748
51 59 7748
77 81 7748
83 60 7748
11 28 7748
73 64 7748
85 88 7749
87 91 7749
4 86 7749
1 48 7749
47 19 7749
91 73 7750
92 31 7750
87 83 7750
29 54 7750
6 43 7750
47 96 7750
66 43 7751
43 54 7751
46 89 7751
75 58 7751
51 35 7751
39 0 7751
6 42 7751
32 10 7751
12 37 7752
77 84 7752
84 71 7752
2 89 7753
2 48 7753
57 46 7753
16 50 7753
55 60 7753
1 44 7753
15 76 7754
83 64 7754
61 70 7754
63 84 7754
14 25 7755
77 78 7755
61 56 7755
49 37 7755
47 18 7755
31 80 7756
72 4 7756
37 66 7756
75 55 7756
16 20 7756
4 61 7756
55 58 7756
6 35 7756
91 17 7757
65 46 7757
85 10 7757
15 91 7757
48 30 7757
6 33 7757
80 88 7757
82 84 7758
41 13 7758
8 42 7758
87 11 7758
75 54 7758
77 45 7758
35 31 7758
8 11 7759
2 22 7759
48 89 7759
60 4 7759
29 47 7759
55 7 7759
49 22 7759
61 56 7760
6 35 7760
32 74 7760
54 30 7761
51 88 7761
17 88 7761
9 31 7761
6 79 7761
21 48 7762
65 33 7762
44 23 7762
33 2 7762
87 14 7762
66 27 7763
85 70 7763
15 68 7763
60 42 7763
54 87 7763
13 1 7763
61 1 7763
42 74 7763
32 28 7763
95 38 7764
5 49 7764
39 40 7764
11 67 7764
63 98 7764
42 83 7764
24 46 7765
10 88 7765
10 42 7765
57 68 7765
54 78 7765
22 90 7765
2 58 7766
75 76 7766
54 95 7766
22 60 7766
30 66 7766
32 17 7766
15 67 7767
39 11 7767
69 2 7768
43 35 7768
56 98 7768
46 96 7768
29 8 7768
30 8 7768
59 96 7769
65 94 7769
55 64 7769
39 91 7769
10 69 7770
10 39 7770
59 28 7770
15 77 7770
54 43 7770
45 46 7771
8 38 7771
10 74 7771
85 30 7771
72 12 7771
16 12 7771
51 46 7771
47 71 7771
71 47 7772
9 52 7772
35 45 7772
43 72 7773
14 45 7773
29 2 7773
11 0 7773
73 43 7773
63 91 7773
84 87 7773
42 53 7773
10 80 7774
25 19 7774
27 14 7774
37 75 7774
4 56 7774
83 87 7774
33 77 7775
14 49 7775
60 42 7775
75 23 7775
40 2 7775
52 77 7776
66 68 7776
43 19 7776
40 47 7776
52 79 7777
48 64 7777
47 32 7777
90 52 7778
92 46 7778
92 27 7778
46 54 7778
75 58 7778
54 30 7778
16 15 7778
29 20 7778
55 44 7778
39 4 7778
11 18 7778
11 86 7778
10 8 7779
25 68 7779
56 8 7779
29 35 7779
40 70 7779
17 86 7779
1 69 7779
49 37 7779
33 85 7780
14 29 7780
57 65 7780
55 97 7780
83 20 7780
0 55 7781
44 70 7781
40 55 7781
22 49 7781
58 62 7782
93 83 7782
34 71 7782
13 29 7782
4 65 7782
17 18 7782
35 3 7782
22 69 7782
22 25 7782
61 3 7782
6 61 7782
63 40 7782
42 99 7782
42 88 7782
32 58 7782
2 4 7783
39 4 7784
9 23 7784
20 27 7784
1 9 7784
10 22 7785
92 55 7785
85 96 7785
54 40 7785
17 31 7785
42 61 7785
32 29 7785
43 93 7786
75 42 7786
9 94 7786
8 64 7787
34 41 7787
59 62 7787
85 77 7787
87 2 7787
77 21 7787
47 11 7787
76 50 7788
44 57 7788
19 75 7788
29 95 7788
51 99 7788
61 49 7788
92 93 7789
22 83 7789
11 44 7789
73 61 7789
87 41 7790
72 93 7790
37 84 7790
60 80 7790
13 1 7790
40 93 7790
17 36 7790
47 69 7790
52 27 7791
19 26 7791
46 95 7791
22 98 7791
63 69 7791
32 73 7791
85 97 7792
27 86 7792
37 40 7793
60 4 7793
29 90 7793
9 27 7793
68 89 7794
37 76 7794
54 22 7794
39 74 7794
0 94 7795
25 83 7795
72 67 7795
29 78 7795
6 62 7795
59 31 7796
56 98 7796
48 85 7796
63 81 7796
42 10 7796
44 29 7797
27 2 7797
22 44 7797
40 24 7798
40 87 7798
11 69 7798
10 14 7799
43 57 7799
16 59 7799
61 63 7799
32 72 7799
99 59 7800
8 77 7800
2 46 7800
44 94 7800
19 76 7800
46 65 7800
17 69 7800
6 76 7800
84 70 7800
32 63 7800
8 50 7801
25 71 7801
15 62 7801
15 72 7801
15 72 7801
51 50 7801
11 92 7801
6 31 7801
49 45 7801
2 68 7802
44 72 7802
46 84 7802
13 60 7802
17 5 7802
39 45 7802
35 99 7802
1 3 7802
6 87 7802
73 95 7802
70 35 7803
8 99 7803
92 18 7803
43 94 7803
59 14 7803
33 64 7803
54 30 7803
13 73 7803
73 5 7803
33 28 7804
33 70 7804
57 45 7804
60 76 7804
49 81 7804
62 85 7805
12 28 7805
12 23 7805
4 96 7805
20 37 7805
73 45 7805
56 20 7806
15 85 7806
87 23 7806
75 17 7806
39 79 7806
73 29 7806
42 59 7806
87 68 7807
37 89 7807
13 86 7807
51 81 7807
84 49 7807
32 57 7807
92 70 7808
46 32 7808
57 82 7808
54 56 7808
4 52 7808
55 77 7808
17 45 7808
17 30 7808
9 85 7808
63 38 7808
44 20 7809
19 96 7809
5 35 7809
75 95 7809
17 27 7809
1 54 7809
73 81 7809
66 25 7810
59 87 7810
85 91 7810
44 15 7810
57 75 7810
32 62 7810
21 69 7811
19 73 7811
54 4 7811
55 80 7811
39 52 7811
9 19 7811
83 74 7811
35 59 7811
61 88 7811
32 33 7811
12 43 7812
44 98 7812
33 62 7812
37 22 7812
51 76 7812
39 54 7812
9 94 7812
84 72 7812
8 91 7813
52 1 7813
14 81 7813
37 55 7813
49 85 7813
49 60 7813
10 95 7814
66 16 7814
39 3 7814
59 72 7815
25 96 7815
48 61 7815
16 13 7815
32 55 7815
26 77 7816
19 90 7816
46 32 7816
4 18 7816
29 49 7816
20 99 7816
6 50 7816
32 39 7816
10 54 7817
33 71 7817
49 13 7817
30 68 7817
47 2 7817
12 15 7818
72 85 7818
39 75 7818
11 39 7818
73 61 7818
91 97 7819
4 87 7819
42 0 7819
42 12 7819
71 92 7820
0 70 7820
92 77 7820
34 13 7820
2 86 7820
14 22 7820
57 46 7820
29 71 7820
73 35 7820
37 45 7821
51 4 7821
20 37 7821
61 32 7821
4 88 7822
83 7 7822
61 36 7822
84 49 7822
0 78 7823
14 24 7823
54 90 7823
77 10 7823
42 24 7823
62 46 7824
25 26 7824
48 41 7824
57 26 7824
4 18 7824
77 18 7824
77 51 7824
39 89 7824
9 8 7824
9 87 7824
36 14 7825
44 17 7825
19 47 7825
87 12 7825
75 76 7825
54 58 7825
54 77 7825
55 7 7825
61 59 7825
65 9 7826
25 53 7826
48 5 7826
60 6 7826
13 79 7826
16 90 7826
40 49 7826
9 46 7826
92 12 7827
12 4 7827
56 88 7827
73 63 7827
84 62 7827
28 97 7828
14 97 7828
11 51 7828
6 61 7828
25 93 7829
25 44 7829
19 79 7829
72 94 7829
35 64 7829
35 16 7829
6 91 7829
30 86 7829
44 19 7830
72 81 7830
72 40 7830
60 19 7830
54 99 7830
35 85 7830
11 37 7830
21 11 7831
91 89 7831
34 40 7831
72 30 7831
55 41 7831
30 57 7831
36 25 7832
8 1 7832
43 6 7832
44 53 7832
27 53 7832
16 79 7832
29 82 7832
51 22 7832
55 1 7832
61 88 7832
73 85 7832
26 10 7833
56 65 7833
4 9 7833
39 25 7833
63 81 7833
49 28 7833
30 33 7833
42 10 7833
10 88 7834
65 60 7834
56 42 7834
60 32 7834
1 61 7834
11 28 7834
32 49 7834
64 48 7835
12 40 7835
19 85 7835
16 99 7835
51 78 7835
77 6 7835
20 46 7835
35 12 7835
61 0 7835
6 70 7835
6 17 7835
36 84 7836
33 97 7836
15 4 7836
75 67 7836
29 37 7836
6 35 7836
42 20 7836
25 6 7837
14 20 7837
19 74 7837
56 39 7837
27 10 7837
6 27 7837
30 97 7837
66 62 7838
48 32 7838
39 47 7838
42 92 7838
0 84 7839
12 18 7839
15 32 7839
57 46 7839
13 91 7839
73 32 7839
63 73 7839
30 39 7839
30 49 7839
42 64 7839
42 27 7839
34 87 7840
34 75 7840
48 22 7840
37 33 7840
39 19 7840
83 13 7840
47 49 7840
34 11 7841
19 63 7841
19 30 7841
5 61 7841
43 64 7842
44 4 7842
5 55 7842
54 80 7842
39 40 7842
6 94 7842
30 55 7842
47 0 7842
8 98 7843
65 98 7843
57 99 7843
40 4 7843
39 27 7843
61 67 7843
80 29 7843
84 48 7843
11 31 7844
6 91 7844
30 94 7844
8 19 7845
0 65 7845
2 33 7845
51 24 7845
63 91 7845
63 56 7845
52 62 7846
14 31 7846
16 71 7846
20 29 7846
20 11 7846
84 34 7846
36 63 7847
66 53 7847
25 11 7847
60 30 7847
11 32 7847
6 27 7847
43 81 7848
19 63 7848
72 5 7848
51 97 7848
77 39 7848
1 22 7848
85 4 7849
25 3 7849
38 6 7850
57 78 7850
40 99 7850
92 69 7851
34 36 7851
85 42 7851
72 4 7851
54 97 7851
16 42 7851
77 56 7851
11 26 7851
61 85 7851
63 56 7851
28 45 7852
12 23 7852
25 95 7852
87 30 7852
57 20 7852
54 60 7852
77 21 7852
1 94 7852
96 33 7853
59 74 7853
65 78 7853
40 87 7853
73 45 7853
32 18 7853
68 78 7854
10 45 7854
65 26 7854
5 33 7854
36 72 7855
8 24 7855
12 73 7855
48 50 7855
60 89 7855
11 78 7855
34 13 7856
66 56 7856
59 42 7856
65 68 7856
85 87 7856
46 88 7856
57 50 7856
20 29 7856
73 42 7856
63 17 7856
0 22 7857
52 66 7857
59 1 7857
25 21 7857
87 8 7857
72 43 7857
54 1 7857
40 31 7857
61 37 7857
33 21 7858
27 52 7858
57 2 7858
60 65 7858
51 75 7858
61 85 7858
6 40 7858
84 72 7858
34 30 7859
44 73 7859
5 17 7859
87 14 7859
17 5 7859
11 16 7859
61 69 7859
73 77 7859
84 41 7859
10 11 7860
54 77 7860
77 30 7860
61 8 7860
80 74 7860
38 37 7861
8 4 7861
2 30 7861
33 24 7861
54 28 7861
35 58 7861
30 14 7861
8 75 7862
2 68 7862
14 16 7862
13 2 7862
40 7 7862
83 39 7862
84 75 7862
21 20 7863
36 94 7863
57 24 7863
54 9 7863
40 16 7863
73 37 7863
47 20 7863
81 56 7864
34 50 7864
43 41 7864
85 31 7864
25 57 7864
56 23 7864
27 95 7864
75 90 7864
29 43 7864
49 97 7864
22 28 7865
6 69 7865
6 27 7865
47 39 7865
36 19 7866
15 13 7866
75 89 7866
16 13 7866
77 30 7866
17 19 7866
22 63 7866
59 49 7867
15 19 7867
5 40 7867
16 3 7867
4 41 7867
29 83 7867
40 94 7867
39 0 7867
35 54 7867
30 82 7867
92 35 7868
10 97 7869
56 15 7869
13 17 7869
40 43 7869
20 39 7869
61 57 7869
73 50 7869
73 59 7869
72 42 7870
22 10 7870
21 59 7871
25 43 7871
54 66 7871
13 20 7871
29 21 7871
20 45 7871
84 86 7871
49 71 7871
92 72 7872
39 97 7872
20 83 7872
73 78 7872
63 34 7872
66 19 7873
85 84 7873
87 90 7873
37 52 7873
37 11 7873
54 98 7873
80 76 7873
47 73 7873
2 36 7874
33 20 7874
25 76 7874
15 18 7874
27 64 7874
47 56 7874
42 43 7874
43 15 7875
29 46 7875
80 8 7875
49 83 7875
76 28 7876
72 77 7876
35 89 7876
61 10 7876
61 39 7876
49 46 7876
47 33 7876
14 74 7877
56 75 7877
29 32 7877
77 2 7877
85 82 7878
20 76 7878
1 62 7878
61 96 7878
28 90 7879
57 26 7879
49 31 7879
59 42 7880
25 38 7880
15 18 7880
87 60 7880
17 45 7880
61 62 7880
32 89 7880
32 20 7880
8 79 7881
10 77 7881
20 92 7881
1 51 7881
79 80 7882
34 96 7882
66 80 7882
33 27 7882
37 75 7882
37 9 7882
1 53 7882
61 83 7882
84 80 7882
15 72 7883
46 22 7883
5 77 7883
87 15 7883
75 65 7883
6 36 7883
10 72 7884
52 4 7884
16 83 7884
55 72 7884
25 18 7885
72 47 7885
75 69 7885
75 77 7885
51 46 7885
73 33 7885
49 91 7885
45 62 7886
12 18 7886
33 3 7886
19 25 7886
15 25 7886
72 17 7886
77 24 7886
35 6 7886
30 16 7886
47 17 7886
47 32 7886
2 85 7887
25 4 7887
54 56 7887
55 76 7887
9 20 7887
0 20 7888
25 68 7888
13 98 7888
6 64 7888
24 35 7889
66 46 7889
2 81 7889
33 34 7889
33 29 7889
5 28 7889
87 86 7889
25 61 7890
35 84 7890
36 66 7891
43 83 7891
14 61 7891
27 85 7891
57 14 7891
60 92 7891
1 24 7891
11 43 7891
75 57 7892
29 15 7892
51 3 7892
44 71 7893
56 45 7893
46 32 7893
5 50 7893
29 28 7893
66 8 7894
33 16 7894
15 72 7894
37 35 7894
49 86 7894
12 66 7895
14 20 7895
46 38 7895
55 57 7895
35 16 7895
36 73 7896
65 84 7896
85 93 7896
22 50 7896
66 77 7897
55 8 7897
55 15 7897
35 10 7897
12 22 7898
14 95 7898
19 13 7898
5 89 7898
80 94 7898
29 71 7899
51 31 7899
77 42 7899
40 91 7899
1 22 7899
34 47 7900
52 27 7900
46 29 7900
77 75 7900
39 97 7900
61 59 7900
42 16 7900
43 35 7901
48 13 7901
1 50 7901
80 16 7901
84 23 7901
14 89 7902
20 60 7902
61 86 7902
84 93 7902
58 16 7903
2 71 7903
2 18 7903
2 47 7903
17 36 7903
61 54 7903
6 94 7903
43 83 7905
85 69 7905
54 27 7905
13 93 7905
80 3 7905
39 72 7906
63 32 7906
84 90 7906
30 88 7906
0 7 7907
84 62 7907
34 63 7908
2 3 7908
14 37 7908
56 75 7908
37 25 7908
37 73 7908
60 77 7908
84 99 7908
30 32 7908
47 28 7908
66 34 7909
12 1 7909
19 69 7909
46 93 7909
13 31 7909
13 5 7909
66 57 7910
87 72 7910
60 66 7910
75 51 7910
61 92 7910
47 84 7910
42 97 7910
98 65 7911
43 86 7911
43 12 7911
2 99 7911
56 6 7911
87 37 7911
60 14 7911
55 10 7911
39 97 7911
36 45 7912
65 33 7912
33 1 7912
56 7 7912
5 93 7912
60 49 7912
39 77 7912
34 15 7913
43 14 7913
13 53 7913
99 38 7914
36 42 7914
33 1 7914
56 70 7914
49 50 7914
36 30 7915
10 47 7915
43 63 7915
13 32 7915
51 75 7915
17 89 7915
17 4 7915
20 60 7915
11 20 7915
42 82 7915
76 43 7916
37 4 7916
60 19 7916
1 13 7916
61 90 7916
65 99 7917
19 9 7917
22 30 7917
84 10 7917
34 11 7918
85 92 7918
17 84 7918
31 54 7919
65 16 7919
60 78 7919
16 51 7919
35 23 7919
34 51 7920
34 80 7920
52 24 7920
65 85 7920
5 19 7920
39 8 7920
61 16 7920
82 40 7921
3 33 7921
59 82 7921
65 26 7921
54 90 7921
54 66 7921
17 61 7921
39 90 7921
39 67 7921
83 15 7921
57 29 7922
29 19 7922
20 28 7922
20 24 7922
65 34 7923
25 37 7923
72 45 7923
9 50 7923
80 20 7923
49 46 7923
70 33 7924
33 49 7924
56 55 7924
5 13 7924
37 45 7924
60 21 7924
77 53 7924
40 33 7924
71 53 7925
48 29 7925
61 97 7925
6 11 7925
38 78 7926
57 58 7926
54 68 7926
54 94 7926
51 29 7926
77 99 7926
40 67 7926
17 99 7926
9 92 7926
8 51 7927
92 55 7927
25 14 7927
15 91 7927
51 58 7927
59 31 7928
60 29 7928
40 27 7928
61 35 7928
73 29 7928
42 21 7928
0 60 7929
2 36 7929
85 62 7929
33 16 7929
57 42 7929
75 69 7929
36 19 7930
72 66 7930
57 44 7930
77 32 7930
38 45 7931
50 66 7931
34 61 7931
12 81 7931
44 74 7931
15 81 7931
5 42 7931
72 14 7931
57 12 7931
54 82 7931
39 57 7931
9 83 7931
64 14 7932
57 31 7932
17 58 7932
30 71 7932
32 83 7932
36 81 7933
34 39 7933
15 96 7933
48 20 7933
83 51 7933
83 51 7933
47 3 7933
66 34 7934
23 66 7934
19 76 7934
57 27 7934
54 40 7934
13 42 7934
16 81 7934
16 55 7934
35 57 7934
73 19 7934
42 65 7934
71 79 7935
0 56 7935
10 56 7935
34 73 7935
43 21 7935
56 29 7935
15 23 7935
83 26 7935
20 59 7935
1 86 7935
99 94 7936
12 20 7936
12 61 7936
46 90 7936
46 16 7936
57 15 7936
29 67 7936
32 88 7936
91 78 7937
81 84 7937
8 86 7937
0 73 7937
66 25 7937
59 30 7937
25 41 7937
14 1 7937
57 81 7937
55 82 7937
35 4 7937
22 79 7937
80 47 7937
30 36 7937
30 63 7937
0 71 7938
2 77 7938
57 47 7938
60 38 7938
54 46 7938
4 39 7938
51 88 7938
61 1 7938
73 42 7938
0 94 7939
10 69 7939
27 32 7939
87 78 7939
57 37 7939
16 97 7939
40 34 7939
17 0 7939
21 84 7940
85 52 7940
19 7 7940
46 50 7940
46 12 7940
60 14 7940
16 99 7940
55 7 7940
1 95 7940
1 14 7940
79 56 7941
31 16 7941
92 68 7941
14 79 7941
61 81 7941
61 41 7941
30 25 7941
75 53 7942
35 19 7942
6 17 7942
47 59 7942
52 91 7943
52 56 7943
65 33 7943
60 35 7943
17 78 7943
11 12 7943
6 42 7943
63 59 7943
43 94 7944
85 29 7944
33 41 7944
72 97 7944
55 36 7944
84 69 7944
30 64 7944
42 74 7944
97 4 7945
83 38 7945
35 11 7945
30 49 7945
36 14 7946
33 5 7946
55 15 7946
83 29 7946
32 70 7946
15 37 7947
72 98 7947
16 52 7947
20 15 7947
1 18 7947
8 70 7948
2 83 7948
85 71 7948
44 10 7948
13 60 7948
73 81 7948
17 64 7949
36 64 7950
10 14 7950
92 63 7950
59 68 7950
2 94 7950
2 1 7950
25 70 7950
60 66 7950
25 49 7951
51 25 7951
40 11 7951
35 89 7951
35 12 7951
22 70 7951
71 87 7952
10 85 7952
65 42 7952
56 82 7952
6 19 7952
32 41 7952
91 86 7953
52 92 7953
12 9 7953
55 43 7953
17 74 7953
42 33 7953
42 35 7953
8 25 7954
59 30 7954
14 19 7954
46 71 7954
13 90 7954
39 1 7954
6 96 7954
43 95 7955
37 98 7955
77 99 7955
1 6 7955
49 96 7955
26 36 7956
8 96 7956
10 18 7956
43 55 7956
33 52 7956
19 31 7956
19 52 7956
46 63 7956
27 23 7956
72 85 7956
40 20 7956
47 69 7956
32 54 7956
76 91 7957
10 36 7957
10 16 7957
59 10 7957
2 60 7957
19 51 7957
46 56 7957
48 13 7957
72 8 7957
9 32 7957
36 50 7958
33 20 7958
25 86 7958
55 18 7958
40 6 7958
20 81 7958
20 97 7958
30 26 7958
10 89 7959
33 11 7959
84 23 7959
2 15 7960
2 7 7960
5 39 7960
16 46 7960
51 30 7960
83 69 7960
35 6 7960
1 63 7960
30 48 7960
34 13 7961
12 20 7961
19 1 7961
15 53 7961
16 64 7961
16 10 7961
80 47 7961
52 38 7962
56 44 7962
27 77 7962
42 95 7962
90 23 7963
52 40 7963
75 18 7963
54 76 7963
22 12 7963
49 30 7963
66 21 7964
65 88 7964
14 60 7964
57 43 7964
55 16 7964
1 60 7964
61 7 7964
0 36 7965
85 29 7965
19 91 7965
20 45 7965
59 31 7966
87 37 7966
29 6 7966
11 37 7966
84 58 7966
66 99 7967
43 68 7967
12 90 7967
65 20 7967
44 55 7967
77 67 7967
83 56 7967
73 19 7967
18 26 7968
12 77 7968
5 41 7968
29 36 7968
84 56 7968
0 9 7969
92 36 7969
27 97 7969
16 72 7969
77 21 7969
84 45 7969
3 16 7970
25 97 7970
83 73 7970
47 83 7970
5 57 7971
87 64 7971
77 42 7971
32 22 7971
86 45 7972
55 11 7972
40 65 7972
9 40 7973
12 56 7974
12 87 7974
25 82 7974
37 97 7974
11 56 7974
49 94 7974
44 93 7975
75 18 7975
70 47 7976
92 2 7976
59 35 7976
72 89 7976
29 17 7976
63 78 7976
8 4 7977
12 64 7977
2 7 7977
33 32 7977
15 26 7977
72 19 7977
54 48 7977
9 11 7977
9 73 7977
56 43 7978
77 7 7978
35 50 7978
84 99 7978
31 23 7979
52 89 7979
19 80 7979
40 69 7979
9 77 7979
99 57 7980
52 56 7980
66 51 7980
12 14 7980
59 36 7980
5 10 7980
54 98 7980
13 92 7980
36 65 7981
10 32 7981
57 9 7981
39 41 7981
11 58 7981
66 23 7982
77 21 7982
39 94 7982
83 66 7982
11 7 7982
61 58 7982
42 7 7982
19 18 7983
19 17 7983
57 48 7983
51 24 7983
17 76 7983
72 54 7984
6 82 7984
84 46 7984
32 53 7984
57 8 7985
13 18 7985
16 73 7985
17 84 7985
20 12 7985
73 6 7985
63 6 7985
30 24 7985
42 43 7985
68 66 7986
52 9 7986
2 12 7986
33 90 7986
27 81 7986
37 17 7986
16 90 7986
35 56 7986
91 82 7987
0 92 7987
10 3 7987
92 93 7987
12 59 7987
75 51 7987
8 40 7988
15 60 7988
37 11 7988
4 68 7988
4 36 7988
39 31 7988
20 72 7988
41 45 7989
12 79 7989
5 61 7989
29 90 7989
9 21 7989
1 60 7989
11 36 7989
11 73 7989
61 47 7989
30 59 7989
32 89 7989
50 83 7990
65 70 7990
65 11 7990
44 17 7990
27 59 7990
54 83 7990
16 9 7990
4 14 7990
